Rank,Name,Ticker,Sector,Industry,Revenue,Profit,m1-o,m1-c,m2-o,m2-c,m3-o,m3-c,m4-o,m4-c,m5-o,m5-c,m6-o,m6-c,m7-o,m7-c,m8-o,m8-c,m9-o,m9-c,m10-o,m10-c,m11-o,m11-c,m12-o,m12-c,ur-1,ur-2,ur-3,ur-4,ur-5,ur-6,ur-7,ur-8,ur-9,ur-10,ur-11,ur-12,gdp-1,gdp-2,gdp-3,gdp-4,gdp-5,gdp-6,gdp-7,gdp-8,gdp-9,gdp-10,gdp-11,gdp-12
58,StoneX Group,SNEX,Financial Services,Capital Markets,"$54,140 ",$169.60 ,38.6333,35.68,35.68,38.46,39.1133,43.5867,43.44,42.3467,42.56,45.1333,45.36,40.4467,40.76,43.02,43.14,46.46,46.4267,43.9333,43.9067,46.0733,46.3133,37.45,37.9467,40.8333,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
59,Goldman Sachs Group,GS,Financial Services,Capital Markets,"$53,498 ","$9,459.00 ",267,271.17,272.66,319.48,325,327,324.3,348.45,350.34,372.02,377.7,379.53,380.7,374.88,376.17,413.51,413.16,378.03,379.44,413.35,417.07,380.99,383.82,382.55,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
60,Sysco,SYY,Consumer Defensive,Food Distribution,"$52,893 ",$215.50 ,74.14,71.51,72.36,79.63,80.45,78.74,78.65,84.73,85,81,81.76,77.75,77.57,74.2,74.62,79.65,79.8,78.5,78.89,76.9,77.21,70.04,71.46,78.55,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
61,Morgan Stanley,MS,Financial Services,Capital Markets,"$52,047 ","$10,996.00 ",69.28,67.05,67.88,76.87,78.05,77.66,77.88,82.55,83.11,90.95,92.39,91.69,91.92,95.98,96.72,104.43,104.54,97.31,97.93,102.78,103.89,94.82,96.98,98.16,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
62,HCA Healthcare,HCA,Healthcare,Medical Care Facilities,"$51,533 ","$3,754.00 ",163.37,162.48,164.47,172.03,173.88,188.34,188.26,201.06,203.34,214.79,216.86,206.74,207.42,248.2,248.85,252.98,254.22,242.72,243.87,250.46,251.33,225.59,229.59,256.92,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
63,Cisco Systems,CSCO,Technology,Communication Equipment,"$49,301 ","$11,214.00 ",44.31,44.58,44.92,44.87,45.22,51.71,51.75,50.91,51.21,52.9,52.96,53,53.05,55.37,55.5972,59.02,59.02,54.43,54.6,55.97,55.8691,54.84,55.53,63.37,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
64,Charter Communications,CHTR,Communication Services,Telecom Services,"$48,097 ","$3,222.00 ",666.59,607.56,611.01,613.42,618.39,617.02,618,673.45,679.1,694.53,697.53,721.45,721.52,744.05,748.73,816.66,818.71,727.56,735.11,674.89,675,646.28,653.67,651.97,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
65,Merck,MRK,Healthcare,Drug Manufacturers - General,"$47,994 ","$7,067.00 ",82,77.07,77.99,72.62,73.21,77.09,77.16,74.5,74.26,75.89,76.06,77.77,77.65,76.87,76.93,76.29,76.22,75.11,81.56,88.05,88.05,74.91,75.53,76.64,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
66,Best Buy,BBY,Consumer Cyclical,Specialty Retail,"$47,262 ","$1,798.00 ",99.62,108.82,109.45,100.35,100.5,114.81,115.94,116.27,117.37,116.24,117.33,114.98,115.61,112.35,113.09,116.51,116.54,105.71,106.68,122.24,123,106.86,108.14,101.6,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
67,New York Life Insurance,,,,"$46,712 ",($822.30),,,,,,,,,,,,,,,,,,,,,,,,,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
68,AbbVie,ABBV,Healthcare,Drug Manufacturers - General,"$45,804 ","$4,616.00 ",107.18,102.48,103,107.74,108.53,108.22,108.92,111.5,112.4,113.2,113.7,112.64,112.95,116.3,116.89,120.78,121,107.87,108.25,114.67,115.25,115.28,115.78,135.4,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
69,Publix Super Markets,,,,"$45,204 ","$3,971.80 ",,,,,,,,,,,,,,,,,,,,,,,,,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
70,Allstate,ALL,Financial Services,Insurance - Property & Casualty,"$44,791 ","$5,576.00 ",109.9,107.18,107.04,106.6,107.65,114.9,114.59,126.8,127.54,136.61,137.58,130.44,131.01,130.05,130.76,135.28,135.36,127.31,127.5,123.67,124.18,108.72,109.61,117.65,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
71,Liberty Mutual Insurance Group,,,,"$43,796 ",$758.00 ,,,,,,,,,,,,,,,,,,,,,,,,,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
72,AIG,AIG,Financial Services,Insurance - Diversified,"$43,736 ","($5,944.00)",37.65,37.44,37.73,43.95,44.9,46.21,45.99,48.45,48.98,52.84,53.33,47.6,48.03,47.35,47.87,54.56,54.69,54.89,55.15,59.09,59.71,52.6,53.7,56.86,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
73,Tyson Foods,TSN,Consumer Defensive,Farm Products,"$43,185 ","$2,061.00 ",64.55,64.31,64.56,67.67,68.28,74.3,74.18,77.45,77.76,79.5,79.76,73.76,73.93,71.46,71.77,78.52,78.57,78.94,79.12,79.97,80.15,78.96,79.55,87.16,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
74,Progressive,PGR,Financial Services,Insurance - Property & Casualty,"$42,658 ","$5,704.60 ",97.58,87.19,87.49,85.95,86.48,95.61,95.45,100.74,101.79,99.08,99.46,98.21,98.52,95.16,95.64,96.34,96.24,90.39,90.7,94.88,94.84,92.94,93.96,102.65,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
75,Bristol-Myers Squibb,BMY,Healthcare,Drug Manufacturers - General,"$42,518 ","($9,015.00)",61.74,61.43,61.91,61.33,61.9,63.13,63.18,62.42,62.7,65.72,66.4,66.82,66.42,67.87,68.2,66.86,67.29,59.17,59.37,58.4,58.3,53.63,53.94,62.35,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
76,Nationwide,,,,"$41,930 ",($138.40),,,,,,,,,,,,,,,,,,,,,,,,,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
77,Pfizer,PFE,Healthcare,Drug Manufacturers - General,"$41,908 ","$9,616.00 ",36.87,35.9,35.93,33.49,33.59,36.23,36.3,38.65,39.04,38.73,38.94,39.16,39.17,42.81,43.3,46.07,46.19,43.01,42.52,43.74,44.14,53.73,52.47,59.05,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
78,Caterpillar,CAT,Industrials,Farm & Heavy Construction Machinery,"$41,748 ","$2,998.00 ",183,182.84,185.96,215.88,219.31,231.87,231.3,228.11,230,241.08,244.01,217.63,219.16,206.75,208,210.87,210.87,191.97,192.9,204.01,204.29,193.35,197.58,206.74,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
79,TIAA,,,,"$41,619 ",$558.10 ,,,,,,,,,,,,,,,,,,,,,,,,,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
80,Oracle,ORCL,Technology,Software - Infrastructure,"$39,068 ","$10,135.00 ",64.69,60.43,60.92,64.51,64.95,70.17,70.46,75.79,76.28,78.74,79.58,77.84,77.98,87.14,87.73,89.13,89.26,87.13,87.76,95.94,96,90.74,91.69,87.21,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
81,Energy Transfer,ET,Energy,Oil & Gas Midstream,"$38,954 ",($648.00),6.26,6.27,6.36,7.64,7.95,7.68,7.71,8.61,8.75,9.9,10.05,10.63,10.71,9.86,9.88,9.3,9.33,9.58,9.6,9.51,9.61,8.42,8.57,8.23,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
82,Dow,DOW,Basic Materials,Chemicals,"$38,542 ","$1,225.00 ",55.82,51.9,52.39,59.31,61.15,63.94,63.95,62.5,63.18,68.42,69.17,63.28,64.22,62.16,62.3,62.9,62.83,57.56,57.67,55.97,56.01,54.93,55.49,56.72,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
83,American Express,AXP,Financial Services,Credit Services,"$38,185 ","$3,135.00 ",121.3,116.26,117.7,135.26,138.18,141.44,142.34,153.35,154.59,160.13,162.51,165.23,165.65,170.53,171.14,165.96,166.34,167.53,168.5,173.78,174.58,152.3,156.1,163.6,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
84,General Dynamics,GD,Industrials,Aerospace & Defense,"$37,925 ","$3,167.00 ",149.26,146.68,147.42,163.47,165,181.56,181.63,190.23,190.99,189.91,191.25,188.26,187.82,196.03,196.8,200.31,201,196.03,197.27,202.75,202.81,188.97,192,208.47,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
85,Nike,NKE,Consumer Cyclical,Footwear & Accessories,"$37,403 ","$2,539.00 ",142.85,133.59,135.37,134.78,135.64,132.89,134.69,132.62,133.37,136.46,137.85,154.49,154.07,167.51,169.06,164.74,164.92,145.23,145.22,167.29,167.8,169.24,170.89,166.67,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
86,Northrop Grumman,NOC,Industrials,Aerospace & Defense,"$36,799 ","$3,189.00 ",304.07,286.61,288.43,291.66,292.55,323.64,323.04,354.44,352.04,365.87,369.22,363.43,364.53,363.02,363.82,367.7,367.89,360.15,361.73,357.22,357,348.8,349.62,387.07,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
87,USAA,UATXX,,,"$36,296 ","$3,906.90 ",,,,,,,,,,,,,,,,,,,,,,,,,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
88,Deere,DE,Industrials,Farm & Heavy Construction Machinery,"$35,540 ","$2,751.00 ",271.81,288.8,292.12,349.12,355.06,374.14,375.63,370.85,376.5,361.1,364.41,352.71,355.66,361.59,363.9,378.03,378.2,335.07,338.1,342.31,347.12,345.54,353.62,342.89,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
89,Abbott Laboratories,ABT,Healthcare,Medical Devices,"$34,608 ","$4,495.00 ",109.53,123.59,123.24,119.78,120.99,119.84,120.28,120.08,120.55,116.65,110.15,115.93,115.61,120.98,121.5,126.37,125.72,118.13,118.2,128.89,128.635,125.77,126.48,140.74,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
90,Northwestern Mutual,,,,"$33,782 ",$425.00 ,,,,,,,,,,,,,,,,,,,,,,,,,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
91,Dollar General,DG,Consumer Defensive,Discount Stores,"$33,747 ","$2,655.10 ",210.25,194.61,194.61,188.99,189.26,202.62,201.99,214.75,216.02,202.96,203,216.39,216.84,232.64,232.87,222.91,222.85,212.14,212.1,221.52,222.21,221.3,221.31,235.83,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
92,Exelon,EXC,Utilities,Utilities - Regulated Electric,"$33,039 ","$1,963.00 ",42.42,41.56,41.87,38.6,39.04,43.74,43.71,44.94,45.24,45.12,44.985,44.31,44.45,46.8,47.07,49.02,49.11,48.34,48.42,53.19,53.03,52.73,53.25,57.76,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
93,Coca-Cola,KO,Consumer Defensive,Beverages - Non-Alcoholic,"$33,014 ","$7,747.00 ",54.27,48.15,48.27,48.99,49.44,52.71,52.96,53.98,54.27,55.29,55.34,54.11,54.34,57.03,57.2,56.31,56.38,52.47,52.78,56.37,56.39,52.45,52.98,59.21,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
94,Honeywell International,HON,Industrials,Conglomerates,"$32,637 ","$4,779.00 ",212.84,195.37,197.55,202.35,204.33,217.07,217.96,223.04,224.24,230.91,232.89,219.35,220.58,233.79,235.14,231.91,232.95,212.28,212.98,218.62,218.7,202.24,205.65,208.51,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
95,Thermo Fisher Scientific,TMO,Healthcare,Diagnostics & Research,"$32,218 ","$6,375.00 ",469.05,509.7,516.84,450.08,454.19,456.38,461.25,470.23,471.78,469.5,467,504.47,505.84,540.01,542.08,554.95,552.78,571.33,570.57,633.07,632.35,632.83,634.68,667.24,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
96,3M,MMM,Industrials,Conglomerates,"$32,184 ","$5,384.00 ",175,175.66,175.97,175.06,175.7,192.68,193.25,197.14,197.99,203.04,204.98,198.63,199.45,197.94,199.07,194.74,194.55,175.42,176.25,178.68,178.53,170.04,172.55,177.63,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
97,TJX,TJX,Consumer Cyclical,Apparel Retail,"$32,137 ",$90.50 ,68.3,64.04,64.44,65.99,66.66,66.15,66.94,71,71.49,67.54,68.26,67.42,67.56,68.81,69.19,72.72,73.16,65.98,66.3,65.49,65.53,69.4,70.88,75.92,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
98,Travelers,TRV,Financial Services,Insurance - Property & Casualty,"$31,981 ","$2,697.00 ",140.63,136.3,137.08,145.5,147,150.4,150.25,154.66,156.11,159.7,161.12,149.71,150,148.92,149.82,159.71,159.43,152.01,152.41,160.88,161.25,146.95,149.77,156.43,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
99,Capital One Financial,COF,Financial Services,Credit Services,"$31,643 ","$2,714.00 ",99.73,104.26,105.13,120.19,122.38,127.23,128.41,149.08,151.07,160.78,165.27,154.69,155.53,161.7,163.14,165.97,165.96,161.97,162.61,151.03,152.27,140.53,144.5,145.09,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
100,Tesla,TSLA,Consumer Cyclical,Auto Manufacturers,"$31,536 ",$721.00 ,239.82,264.51,271.43,225.1667,230.0367,222.6433,229.4567,236.48,234.6,208.4067,209.2667,226.5667,227.9733,229.0667,233.3333,245.24,244.6933,258.4933,259.4667,371.3333,381.6667,381.5867,386.8983,352.26,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
101,Philip Morris International,PM,Consumer Defensive,Tobacco,"$28,694 ","$8,056.00 ",82.82,79.65,79,84.02,84.73,88.74,88.42,95,95.51,96.43,97.01,99.11,99.21,100.09,100.64,103,103.15,94.79,95.17,94.54,94.64,85.94,86.98,95,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
102,Arrow Electronics,ARW,Technology,Electronics & Computer Distribution,"$28,673 ",$584.40 ,98.1,97.63,98.72,100.26,102.08,110.82,111.62,114.07,115.26,120.33,121.97,113.83,114.25,118.57,119.36,121.22,121.47,112.29,113.03,115.75,116.09,121.65,124,134.27,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
103,CHS,,,,"$28,406 ",$422.40 ,,,,,,,,,,,,,,,,,,,,,,,,,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
104,Jabil,JBL,Technology,Electronic Components,"$27,266 ",$53.90 ,43,41.37,41.85,43.17,43.96,52.16,52.35,52.42,52.94,56.45,56.83,58.12,58.29,59.54,60,61.78,61.78,58.37,58.96,59.96,60.25,58.46,59.97,70.35,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
105,Enterprise Products Partners,EPD,Energy,Oil & Gas Midstream,"$27,200 ","$3,775.60 ",20.01,20.23,20.26,21.32,21.75,22.02,22.25,23.01,23.1,23.61,23.96,24.13,24.41,22.57,22.6,22.26,22.29,21.64,21.62,22.68,22.68,21.39,21.63,21.96,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
106,Hewlett Packard Enterprise,HPE,Technology,Communication Equipment,"$26,982 ",($322.00),11.9,12.34,12.43,14.56,14.83,15.74,15.78,16.02,16.04,15.96,16.14,14.58,14.72,14.5,14.59,15.46,15.5,14.25,14.34,14.65,14.73,14.35,14.03,15.77,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
107,United Natural Foods,UNFI,Consumer Defensive,Food Distribution,"$26,743 ",($274.10),16.28,27.08,27.08,26.45,26.76,32.94,32.94,36.86,37.14,37.96,38.28,36.98,37.3,33.12,33.25,36.8,36.72,48.42,48.74,43.39,43.45,49.72,50.49,49.08,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
108,Mondelez International,MDLZ,Consumer Defensive,Confectioners,"$26,581 ","$3,555.00 ",58.49,55.44,55.61,53.16,53.63,58.53,58.57,60.81,60.91,63.53,63.8,62.44,62.4,63.26,63.37,62.07,62.33,58.18,58.35,60.74,60.7,58.94,59.37,66.31,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
109,ViacomCBS,VIAC,,,"$26,186 ","$2,422.00 ",,,,,,,,,,,,,,,,,,,,,,,,,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
110,Kraft Heinz,KHC,Consumer Defensive,Packaged Foods,"$26,185 ",$356.00 ,34.59,33.51,33.46,36.38,36.78,40,40.0718,41.29,41.52,43.59,43.72,40.78,40.925,38.47,38.595,35.99,36.12,36.82,37.02,35.89,35.88,33.61,33.96,35.9,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
111,Dollar Tree,DLTR,Consumer Defensive,Discount Stores,"$25,509 ","$1,341.90 ",107.63,101.66,102.08,98.2,98.8,114.46,114.59,114.9,115.61,97.5,97.99,99.5,100.18,99.79,100.3,90.54,90.66,95.72,94.47,107.76,108.16,133.83,135.9,140.52,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
112,Amgen,AMGN,Healthcare,Drug Manufacturers - General,"$25,424 ","$7,264.00 ",231.25,241.43,244.3,224.92,225.88,248.81,249.73,239.64,240.67,237.94,242.2,243.75,243.74,241.54,242.12,225.53,225.55,212.65,213.59,206.97,208,198.88,200.44,224.97,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
113,U.S. Bancorp,USB,Financial Services,Banks - Regional,"$25,241 ","$4,959.00 ",46.69,42.85,43.27,50,51.02,55.31,55.13,59.35,59.63,60.78,61.51,56.97,57.35,55.54,55.87,57.39,57.61,59.44,59.75,60.37,60.93,55.34,56.58,56.17,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
114,Performance Food Group,PFGC,Consumer Defensive,Food Distribution,"$25,086 ",($114.10),47.78,46.88,47.22,54.24,55.58,57.61,58.32,58.7,59.13,50.13,50.5,48.49,48.77,45.82,45.75,50.22,50.61,46.46,46.67,45.23,45.36,40.31,41.37,45.89,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
115,Netflix,NFLX,Communication Services,Entertainment,"$24,996 ","$2,761.40 ",539,532.39,536.79,538.85,545.5734,521.66,529.93,513.47,512.65,502.81,504.01,528.21,525.72,517.57,519,569.19,569,610.34,604.24,690.31,689.06,641.9,649.48,602.44,6.4,6.2,6.1,6.1,5.8,5.9,5.4,5.1,4.7,4.5,4.1,3.9,21020.854,20758.5,21196.372,21270.734,21306.106,21355.787,21432.14,21467.692,21553.345,21777.972,21783.761,21985.168
