Rank,Name,Ticker,Sector,Industry,Revenue,Profit,m1-o,m1-c,m2-o,m2-c,m3-o,m3-c,m4-o,m4-c,m5-o,m5-c,m6-o,m6-c,m7-o,m7-c,m8-o,m8-c,m9-o,m9-c,m10-o,m10-c,m11-o,m11-c,m12-o,m12-c,ur-1,ur-2,ur-3,ur-4,ur-5,ur-6,ur-7,ur-8,ur-9,ur-10,ur-11,ur-12,gdp-1,gdp-2,gdp-3,gdp-4,gdp-5,gdp-6,gdp-7,gdp-8,gdp-9,gdp-10,gdp-11,gdp-12
375,Fidelity National Financial,FNF,Financial Services,Insurance - Specialty,"8,469.00","1,062.00",45.46,48.75,48.93,38.76,38.9,24.88,23.83,27.05,26.58,31.9,31.81,30.66,30.75,32.36,32.4,32.83,32.77,31.31,31.35,31.29,31.8,35.99,36.75,39.09,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
376,Erie Insurance Group,,,,"8,443.30",551,,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
377,Oshkosh,OSK,Industrials,Farm & Heavy Construction Machinery,"8,382.00",579.4,95.09,86.04,86.83,72.15,72.99,64.33,61.92,67.53,65.82,71.82,72.27,71.62,73.2,78.72,79.02,77.01,76.89,73.5,73.91,67.36,68.34,80.5,82.44,86.07,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
378,Casey's General Stores,CASY,Consumer Cyclical,Specialty Retail,"8,364.90",203.9,159.77,160.86,160.87,163.02,163.6,132.49,129.37,151.41,150.04,159.73,160.97,149.52,148.61,159.19,159.79,177.85,178.32,177.65,177.06,168.57,169.87,181.68,184.01,178.62,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
379,WESCO International,WCC,Industrials,Industrial Distribution,"8,358.90",223.4,60,48.41,48.53,40.57,40.94,22.85,21.08,25.87,25.81,33.3,32.77,35.11,35.12,38.87,39,46.85,46.7,44.02,44.34,41.24,42.02,65.22,66.66,78.5,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
380,Tractor Supply,TSCO,Consumer Cyclical,Specialty Retail,"8,351.90",562.4,93.69,92.95,93.98,88.51,88.5,84.55,82.7,101.43,99.64,122.02,122.05,131.79,132.16,142.74,143.75,148.83,148.6,143.34,143.71,133.21,134.6,140.81,140.85,140.58,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
381,CommScope Holding,COMM,Technology,Communication Equipment,"8,345.10",-929.5,14.45,12.185,12.33,11.01,10.91,9.11,8.84,11.01,10.61,10.31,10.29,8.33,8.28,9.28,9.36,10.3,10.28,9,9.36,8.9,9.06,11.85,11.99,13.4,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
382,Huntsman,HUN,Basic Materials,Chemicals,"8,342.00",562,24.38,20.56,20.68,18.94,19.04,14.43,13.86,16.81,16.5,18.15,18.16,17.97,18.05,18.5,18.6,21.62,21.73,22.21,22.2,24.29,24.6,24.77,25.2,25.14,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
383,American Financial Group,AFG,Financial Services,Insurance - Property & Casualty,"8,237.00",897,110,108.79,109.14,92.42,93.28,70.08,67.57,66.24,63.65,60.24,60.62,63.46,63.28,60.77,61.02,66.85,66.14,66.98,67.5,74.94,75.5,89.41,91.59,87.62,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
384,Masco,MAS,Industrials,Building Products & Equipment,"8,235.00",935,48.2,47.52,47.78,41.32,41.59,34.57,33.07,41.04,40.14,46.65,46.74,50.21,50.44,57.16,57.47,58.3,58.32,55.13,55.67,53.6,54.17,53.67,54.16,54.93,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
385,Sanmina,SANM,Technology,Electronic Components,"8,233.90",141.5,34.63,31.84,32.2,26.29,26.39,27.28,26.02,27.73,27.13,26.61,26.7,25.04,25,29.68,30,28.3,28.18,27.05,27.13,24.44,24.85,31.815,32.38,31.89,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
386,Amphenol,APH,Technology,Electronic Components,"8,225.40","1,155.00",54.2,49.735,50.11,45.84,46.205,36.44,35.075,44.13,43.095,48.28,48.115,47.905,48.075,52.88,52.98,54.9,55,54.135,54.96,56.42,57.155,65.405,66.325,65.385,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
387,Williams,WMB,Energy,Oil & Gas Midstream,"8,201.00",850,23.94,20.69,20.66,19.05,19.17,14.15,13.75,19.37,18.93,20.43,20.38,19.02,18.97,19.13,19.2,20.76,20.6,19.65,19.46,19.19,19.5,20.98,21.34,20.05,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
388,Westinghouse Air Brake,WAB,Industrials,Railroads,"8,200.00",326.7,78.58,73.86,74.31,68.7,68.83,48.13,45.94,56.42,55.52,61.07,60.92,57.57,57.94,62.19,62.43,66.55,66.55,61.88,62.04,59.3,60.45,73.3,74.8,73.2,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
389,Expeditors Intl. of Washington,EXPD,Industrials,Integrated Freight & Logistics,"8,175.40",590.4,78.62,73.04,73.6,70.42,70.44,66.72,64.95,71.605,71,76.37,76,76.04,76.7,84.51,84.35,88.39,88.74,90.52,91.12,88.37,89.69,89.37,89.33,95.11,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
390,Andersons,ANDE,Consumer Defensive,Food Distribution,"8,170.20",18.3,25.58,22.62,22.8,18.37,18.48,18.75,18.43,16.97,16.67,12.96,13.04,13.76,13.76,14.22,14.34,17.73,17.66,19.17,19.23,21.69,21.98,22.73,23.11,24.51,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
391,Westlake Chemical,WLK,Basic Materials,Specialty Chemicals,"8,118.00",421,70.61,61.2,61.45,55.87,56.5,38.17,36.4,43.45,42.35,47.7,47.72,53.65,54.09,54.5,54.98,59.32,59.26,63.22,63.66,67.62,68.7,75.15,77.3,81.6,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
392,Constellation Brands,STZ,Consumer Defensive,Beverages - Wineries & Distilleries,"8,116.00","3,435.90",189.97,188.3,188.96,172.38,173.25,143.36,138.58,164.69,162.6,172.7,172.4,174.95,182.9299,178.2,178.2,184.48,183.9,189.51,191,165.23,168.55,205.84,208.35,219.05,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
393,Frontier Communications,FYBR,Communication Services,Telecom Services,"8,107.00","-5,911.00",,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
394,JetBlue Airways,JBLU,Industrials,Airlines,"8,094.00",569,18.9,19.83,19.98,15.78,15.82,8.95,8.3,9.74,9.16,10.07,10.1445,10.9,11.32,10.34,10.24,11.52,11.34,11.33,11.51,11.97,11.97,15.09,15.4585,14.54,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
395,Citizens Financial Group,CFG,Financial Services,Banks - Regional,"8,066.00","1,791.00",40.72,37.28,37.61,31.69,31.68,18.81,17.48,22.39,21.63,24.1,24.42,25.24,25.23,24.81,24.8,25.87,25.59,25.28,25.46,27.25,27.61,32.66,33.71,35.76,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
396,Raymond James Financial,RJF,Financial Services,Capital Markets,"8,023.00","1,034.00",60.02,60.9533,61.2933,55.7533,56.1133,42.1333,39.7267,43.9467,42.4467,46.1867,46.5333,45.8867,46.3133,46.32,46.6267,50.48,50.1133,48.5067,48.96,50.96,51.8067,60.6333,62.0667,63.78,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
397,Foot Locker,FL,Consumer Cyclical,Apparel Retail,"8,005.00",491,39.24,37.97,38.09,36.25,36.4,22.05,20.79,25.63,24.61,27.7,27.77,29.16,28.98,29.39,29.36,30.33,30.09,33.03,33.1,36.88,37.23,37.4,37.7,40.44,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
398,Hershey,HSY,Consumer Defensive,Confectioners,"7,986.30","1,149.70",147.23,155.17,155.77,143.99,144.32,132.5,128.39,132.43,131.44,135.68,135.87,129.62,129.77,145.41,145.33,148.64,148.64,143.34,143.49,137.46,139.66,147.89,149,152.33,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
399,Zimmer Biomet Holdings,ZBH,Healthcare,Medical Devices,"7,982.20","1,131.60",149.98,147.9,148.78,136.15,136.78,101.08,97.05,119.7,117.6,126.34,125.98,119.36,119.8,134.86,135.5,140.88,140.18,136.14,137.14,132.1,133.87,149.12,150.49,154.09,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
400,Cincinnati Financial,CINF,Financial Services,Insurance - Property & Casualty,"7,924.20","1,997.40",105.62,104.95,105.84,93.24,94,75.45,71.94,65.8,64.44,58.95,58.5919,64.03,63.95,77.93,78.14,79.41,79.02,77.97,77.93,70.74,72.33,76.35,77.89,87.37,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
401,Western & Southern Financial Group,,,,"7,920.50",244.9,,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
402,W.R. Berkley,WRB,Financial Services,Insurance - Property & Casualty,"7,902.20",681.9,46.3267,49.02,49.3,44.76,44.8533,34.78,33.1067,36,35.2867,38.6333,38.5267,38.1933,38.1467,41.1667,41.26,41.3667,41.06,40.7667,40.8533,40.08,40.8533,43.42,44.2867,44.28,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
403,Motorola Solutions,MSI,Technology,Communication Equipment,"7,887.00",868,162.17,177,177.66,165.68,166.81,132.92,128.22,143.81,141.5,135.33,136.2,140.13,139.49,139.8,140.65,154.75,154.28,156.81,158,158.06,160,171.53,172.78,170.06,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
404,Thor Industries,THO,Consumer Cyclical,Recreational Vehicles,"7,864.80",133.3,74.73,80.52,81.03,75.41,75.78,42.18,39.5,66.2,63.56,86.2,86.77,106.53,106.47,113.99,115.75,94.43,93.45,95.26,95.94,84.58,86.11,96.51,98.15,92.99,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
405,Regeneron Pharmaceuticals,REGN,Healthcare,Biotechnology,"7,863.40","2,115.80",378,337.94,339.69,444.57,445,488.29,484.14,525.88,524.23,612.81,605,623.65,625,632.07,634.84,619.93,615.63,559.78,562.5,543.56,545.06,516.03,516,483.11,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
406,Spirit AeroSystems Holdings,SPR,Industrials,Aerospace & Defense,"7,863.10",530.1,73.31,65.32,65.86,52.84,53.1,23.93,22.47,22.16,21.5,21.67,21.77,23.94,24.22,19.57,18.95,20.56,20.3,18.91,19.1,18.19,18.34,34,34.77,39.09,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
407,J.M. Smucker,SJM,Consumer Defensive,Packaged Foods,"7,838.00",514.4,104.13,103.61,103.9,102.99,103.5,111,108.69,114.91,115,113.93,114.07,105.81,105.5,109.35,109.72,120.18,119.98,115.52,115.08,112.2,113.71,117.2,117.37,115.6,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
408,PPL,PPL,Utilities,Utilities - Regulated Electric,"7,769.00","1,746.00",36,36.19,36.26,30.01,30.31,24.68,23.73,25.42,25.07,27.94,27.89,25.84,25.85,26.62,26.67,27.63,27.55,27.21,27.43,27.5,27.76,28.42,28.56,28.2,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
409,Insight Enterprises,NSIT,Technology,Electronics & Computer Distribution,"7,731.20",159.4,70.94,65.87,66.36,55.09,55.35,42.13,40.72,54.29,53,51.26,51.26,49.2,48.65,49.84,50.27,59.805,59.53,56.58,56.92,53.35,54.4,71.48,72.23,76.09,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
410,Quest Diagnostics,DGX,Healthcare,Diagnostics & Research,"7,726.00",858,106.76,110.67,111.19,106.06,106.98,80.3,76.29,110.11,108.65,118.28,118.06,113.96,113.95,127.07,127.73,111.24,111.5,114.49,115.09,122.14,123.11,123.98,125.24,119.17,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
411,KeyCorp,KEY,Financial Services,Banks - Regional,"7,694.00","1,717.00",20.36,18.71,18.89,16.35,16.21,10.37,9.63,11.65,11.26,11.85,11.75,12.18,12.23,12.01,12,12.32,12.19,11.93,11.97,12.98,13.13,15.46,15.9,16.41,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
412,Veritiv,VRTV,,,"7,659.40",-29.5,,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
413,DCP Midstream,DCP,,,"7,625.00",17,,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
414,American Tower,AMT,Real Estate,REIT - Specialty,"7,580.30","1,887.80",229.68,231.74,232.98,226.8,229.03,217.75,205.81,238,233.24,258.17,258.03,258.54,259.32,261.39,259,249.15,248.44,241.73,242.19,229.65,232.58,231.2,232,224.46,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
415,Graybar Electric,,,,"7,523.90",144.5,,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
416,WEC Energy Group,WEC,Utilities,Utilities - Regulated Electric,"7,523.10","1,134.00",92.4,99.89,100.2,92.33,92.89,88.13,84.96,90.55,89.97,91.73,91.64,87.65,87.58,95.26,95.05,94.08,93.7,96.9,96.99,100.55,101.68,94.95,95.74,92.03,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
417,NVR,NVR,Consumer Cyclical,Residential Construction,"7,428.40",878.5,3777,3816.97,3842.76,3667.18,3689.3,2569.11,2502,3100,3000,3221.61,3245.08,3258.75,3254.88,3930.15,3935,4168.34,4140,4083.12,4117.34,3953.09,4032,3997.18,4016,4079.86,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
418,Ulta Beauty,ULTA,Consumer Cyclical,Specialty Retail,"7,398.10",705.9,254.32,267.91,273,257.09,256.345,175.7,167.94,217.92,212.9,244.01,246.49,203.42,202.62,192.99,193.14,232.18,230.53,223.98,226.96,206.77,209,275.4,273.84,287.16,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
419,Devon Energy,DVN,Energy,Oil & Gas E&P,"7,372.00",-355,26.21,21.72,21.7,16.24,16.53,6.91,6.57,12.47,11.92,10.81,10.8,11.34,11.36,10.49,10.51,10.87,10.76,9.46,9.41,8.93,9.07,13.99,14.42,15.81,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
420,Blackstone Group,BX,Financial Services,Asset Management,"7,338.30","2,049.70",56.2,61.07,61.6,53.84,54.5,45.57,42.54,52.24,50.3,56.8,56.65,56.66,56.78,53.28,53.34,52.95,53.3,52.2,52.49,50.42,51.08,59.55,60.58,64.81,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
421,Dean Foods,DFODQ,,,"7,328.70",-499.9,,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
422,Fortive,FTV,Technology,Scientific & Technical Instruments,"7,326.10",738.9,77,74.93,75.48,69.16,69.25,55.19,53.44,64,63.75,60.98,60.98,67.66,67.75,70.19,70.51,72.11,71.7,76.21,76.84,61.6,62.54,70.13,70.77,70.82,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
423,UGI,UGI,Utilities,Utilities - Regulated Gas,"7,320.40",256.2,45.26,41.59,41.47,36.04,36.21,26.67,25.5,30.18,29.57,31.84,31.96,31.8,31.93,33.34,33.42,34.53,34.34,32.98,33.02,32.34,32.75,35.48,35.86,34.96,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
424,Burlington Stores,BURL,Consumer Cyclical,Apparel Retail,"7,286.40",465.1,228.78,217.47,218.55,216.26,217.17,158.46,154.37,182.69,178.83,209.67,207,196.93,196.92,188,187.99,196.93,195.89,206.09,209.28,193.58,196.1,218.54,221.06,261.55,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
425,Builders FirstSource,BLDR,Industrials,Building Products & Equipment,"7,280.40",221.8,25.59,24.795,24.95,22.71,23.24,12.23,11.525,18.35,16.99,20.81,20.92,20.7,20.84,23.69,25.01,30.62,30.37,32.62,32.96,30.3,31.21,37.41,38.4,40.81,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
426,Toll Brothers,TOL,Consumer Cyclical,Residential Construction,"7,224.00",590,39.68,44.36,44.44,37.03,37.21,19.25,18.19,24.02,23.17,32.31,31.86,32.59,32.32,38.2,38.48,42.22,41.86,48.66,48.83,42.28,42.96,47.35,47.45,43.47,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
427,Old Republic International,ORI,Financial Services,Insurance - Diversified,"7,213.70","1,056.40",22.47,22.55,22.68,19.72,19.88,15.25,14.55,15.95,15.62,15.59,15.67,16.31,16.31,16.07,16.11,16.11,16.03,14.74,14.76,16.28,16.48,17.92,18.28,19.71,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
428,Asbury Automotive Group,ABG,Consumer Cyclical,Auto & Truck Dealerships,"7,210.30",184.4,112.69,96.45,100.76,88.64,88.9,55.23,52.77,67.5,65.51,72.28,73.28,77.33,77.72,100.15,100.37,105.79,105.37,97.45,97.53,102.98,104.86,112.77,114.87,145.74,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
429,Arthur J. Gallagher,AJG,Financial Services,Insurance Brokers,"7,195.00",668.8,95.61,102.57,103.24,97.49,97.82,81.51,78.12,78.5,78.5,94.28,94.38,97.49,97.87,107.49,106.51,105.3,105.7,105.58,105.83,103.71,105.15,115.41,116.39,123.71,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
430,MasTec,MTZ,Industrials,Engineering & Construction,"7,183.20",392.3,64.62,57.75,57.85,49.08,49,32.73,31.02,35.9,39.4,39.15,39.39,44.87,45.16,39.78,40.31,46.21,45.81,42.2,42.16,49.64,50.35,56.71,57.77,68.18,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
431,Owens Corning,OC,Industrials,Building Products & Equipment,"7,160.00",405,65.34,60.49,60.72,56.49,56.75,38.81,36.56,43.36,42.36,52.5,52.72,55.76,55.7,60.47,61.1,67.64,67.41,68.81,69.62,65.47,66.66,72.87,74.29,75.76,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
432,Magellan Health,MGLN,,,"7,159.40",55.9,,,,,,,,,,,,,,,,,,,,,,,,,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
433,Dover,DOV,Industrials,Specialty Industrial Machinery,"7,136.40",677.9,116.15,113.85,114.61,102.74,103.38,83.94,79.57,93.65,92.03,97.25,97.44,96.56,96.87,102.93,103.34,109.84,109.33,108.34,109,110.71,112.61,122.03,123.61,126.25,3.6,3.5,4.4,14.8,13.2,11,10.2,8.4,7.8,6.8,6.7,6.7,20960.199,21057.417,19979.944,18153.206,18961.995,19991.603,20314.556,20493.66,20730.599,20812.84,20626.048,20737.201
